acceptance_radius import_ZTF import_OSC import_local import_lightcurve reimport_catalog search_radius Pcc_filter Pcc_filter_alternative star_separation star_cut date_range late_phase n_walkers n_steps n_cores model training_days sorting_state clean SMOTE_state clf_state n_estimators max_depth feature_set neighbors recalculate_nature classifier n_samples plot_lightcurve do_observability save_features ra_deg dec_deg transient_source object_name object_name_in ztf_name tns_name object_class g_correct r_correct dust_map red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude model_color late_color late_color10 late_color20 late_color40 late_color60 bright_mjd first_mjd green_brightest red_brightest chi2 host_radius host_separation host_ra host_dec host_Pcc host_magnitude host_magnitude_g host_magnitude_r host_nature photoz photoz_err specz specz_err best_host redshift redshift_label delta_time deltamag_red deltamag_green absmag input_separation input_size input_magnitude normal_separation true_deltamag_red true_deltamag_green hostless_cut host_g_r input_host_g_r
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 153.10316708333 59.659639 TNS 2019gtc 2019gtc -- 2019gtc SNIa 0.04040855419561748 0.028948695863941734 SFD -0.13371803352008602 0.3326220727257222 -6.184479728339832 18.40964546733495 -0.11871541600852425 0.4387235754171066 -4.039010192459229 19.172601635328707 0.8799779690564193 1.0057619196609124 0.848339746386209 0.8778318060532442 1.0057619196609124 1.154947133459764 58649.22217589989 58634.27694439981 19.04875844580438 18.101825304136057 0.9909637950168264 7.941852 4.689556562596812 153.1013247937575 59.660550539675754 0.0047075410139298945 15.088477710801264 16.38555652324378 15.539382183881585 0.99 0.057856 0.014321 0.03033581 1.401598e-05 7.0 0.03 specz 14.945231500081718 -3.0133475933347924 -3.960280735003117 -17.565065211252204 4.689556562596812 7.941852 15.088477710801264 0.5904865216069013 -2.5624431202544713 -2.663201922560603 0.1 0.846174339362193 0.846174339362193
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 347.50425541666 9.6200853055555 TNS 2019gwx 2019gwx -- 2019gwx SNIa 0.19986201475581195 0.14318118514985448 SFD -0.11045019374543412 0.4741770855208759 -7.4187737478680145 18.196940239445645 -0.15213486831055462 0.4998042724005176 -7.6914487795527595 18.168618370248236 0.03760526628039784 1.1099553190176934 0.32636669635529003 0.6076806905342309 1.1099553190176934 1.587307338118766 58650.479606499895 58638.44623839995 18.03714098524419 18.061885814850147 0.25249213601029363 2.152665 1.3981683511233152 347.504260170536 9.61969695374086 0.0007281408468685635 16.043623167158266 17.069442468723803 16.423047628958074 0.9949999999999999 0.068593 0.015456 nan nan 26.0 0.065 specz 12.033368099946529 -2.0182626476918806 -1.9935178180859232 -19.338280713548148 1.3981683511233152 2.152665 16.043623167158266 0.649505775921156 -1.638838185892073 -0.967698516520386 0.1 0.6463948397657298 0.6463948397657298
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 296.46070749999 -6.312786111111 TNS 2019elg 2019elg -- 2019elg SNIa 1.2065978354323992 0.8644069173801626 SFD -0.11242913741782576 0.47685746670454565 -30.700239051583267 17.424832779491883 -0.2707148496977807 0.5397496053012392 -30.058637674138794 16.503466807131364 1.793424742059571 5.52469645518039 2.7396051681784925 3.6715943068859644 5.52469645518039 7.375123470162922 58619.41791669978 58607.384386599995 17.8202541645676 17.309493082619838 24.26666895823299 9.516178753640315 17.806428579792552 296.46084319 -6.30784172 0.0028222033882047137 13.220364562323622 14.3830434443056 13.756179375394137 0.9400000000000001 nan nan nan nan 78.0 0.0339 specz 12.033530099783093 -4.0891285202962155 -4.599889602243978 -18.62898092429198 17.806428579792552 9.516178753640315 13.220364562323622 1.8711742434410334 -3.5533137072257013 -3.4372107202620015 0.1 0.6268640689114626 0.6268640689114626
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 109.97351249999998 37.55807222222222 TNS 2020zjo 2020zjo -- 2020zjo SNIa 0.25945717065177154 0.18587516609865654 SFD -0.09873651821394823 0.3359452667879306 -5.085394869732447 18.82976656340393 -0.13873698931439746 0.3766505627848138 -7.2950626347005105 18.80778036717504 -0.051255885590727246 0.9437025173074218 0.24666655822847616 0.5109024087489296 0.9437025173074218 1.3341247754154892 59179.448437499814 59165.38431710005 18.570353829348228 18.70256483390134 0.5819006541996046 2.666111 3.962555654987583 109.9748092762665 37.558465645088305 0.0018727607163500082 16.277852790608875 17.25662452452888 16.623516691743816 0.9949999999999999 0.076548 0.017178 nan nan 32.0 0.082 specz 14.06412039976567 -2.424712043292466 -2.2925010387393527 -19.227503820471576 3.962555654987583 2.666111 16.277852790608875 1.4862680717297903 -2.079048142157525 -1.313729304819347 0.1 0.6331078327850648 0.6331078327850648
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 238.97257499999998 11.978702777777778 TNS 2020joh 2020joh -- 2020joh SNIa 0.20528536203671816 0.14706647216704047 SFD -0.16007316704521962 0.47377539233573523 -5.390088295502551 17.053941671515442 -0.1700739517059099 0.49885572819265644 -5.587396826166852 16.929030263573566 -0.09497981854259763 0.30023488271025656 0.01584233856901207 0.11614062392349211 0.30023488271025656 0.4805632190181832 58991.31401620014 58980.31135419989 16.805349637963282 16.86390352783296 0.13955075928041338 5.262972 0.9860907645879867 238.9728304331485 11.9788149981945 0.0006456359098310216 13.652699050314776 15.81763127340989 14.884691056201717 0.945 0.033221 0.006832 0.0351523 1.185342e-05 38.0 0.035 specz 11.002662000246346 -3.2112044775181836 -3.1526505876485054 -19.14565204200975 0.9860907645879867 5.262972 13.652699050314776 0.18736386296335733 -1.979212471631243 -0.9877183645533911 0.1 0.9329402172081736 0.9329402172081736
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 20.739872916666 29.685785861111 TNS 2019lev 2019lev -- 2019lev SNII 0.26448667612982124 0.18947830477383043 SFD -0.1571110784074943 0.31473715474748837 -1.8847802612303446 18.87509986697631 -0.035991088889480924 0.39977145891150856 -14.809445434181537 18.619277252452225 -0.2928023406197511 -1.4006599803994995 -0.2316382230872911 -0.5835735298782616 -1.4006599803994995 -2.1719167978858565 58682.489340300206 58679.45813659998 18.40181132387018 18.506387695226167 1.9697476970837264 2.15363 1.365641507784197 20.7394392441227 29.685830113901552 0.00602943558758029 18.833839888760185 19.358482284744053 19.137926823506557 0.9799999999999999 0.079401 0.047533 nan nan 20.0 0.06 specz 3.0312037002295256 0.3274521935340182 0.43202856489000396 -18.71237794913356 1.365641507784197 2.15363 18.833839888760185 0.6341114805162432 0.6315391282803908 0.9566709608738719 0.1 0.22055546123749536 0.22055546123749536
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 283.96762083333334 28.901266666666665 TNS 2020qxa 2020qxa -- 2020qxa SNIa 0.701157563632891 0.5023094111224676 SFD -0.08846096296187077 0.4618863006835694 -0.2027926411816381 17.472578584554494 -0.12607918191349274 0.4294276959107781 -5.621368446517046 17.647959154894814 -0.01850923345624267 0.9774003374484046 0.3382638849672155 0.6092154573644848 0.9774003374484046 1.263815098658302 59077.247824099846 59062.311273099855 17.52213243636711 17.594600588877533 1.5959381771804402 3.7205391885646213 1.8040982399476757 283.96731488 28.90169022 0.0020089197389014934 15.996667865288115 16.70991813786752 16.384116461465634 1.0 nan nan nan nan 65.0 0.05 specz 14.936550999991596 -1.5979327235894178 -1.5254645710789934 -19.21291128997259 1.8040982399476757 3.7205391885646213 15.996667865288115 0.48490236186537633 -1.210484127411899 -0.8122142984995904 0.1 0.32580167640188407 0.32580167640188407
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 237.42949999999996 38.9951 TNS 2020orf 2020orf -- 2020orf SNIa 0.047576998881669864 0.03408417099204038 SFD -0.13280756171333963 0.4380673717262496 -4.459967796532444 18.081244641803707 -0.1359859505546443 0.5471868450965476 -3.5400632897725397 17.831035910169998 -0.1813942984833794 0.4029301363894291 -0.07188955990473289 0.0802357585212512 0.4029301363894291 0.7275805926410968 59054.263171299826 59040.235057900194 17.71465700111833 17.897542829007957 0.17143041526478647 2.985657 7.146882071924861 237.43011244975202 38.99702733804695 0.005287971226415333 16.7570536215813 17.346211050859836 17.015498717871132 0.9949999999999999 0.047631 0.010681 0.06356223 7.145125e-06 20.0 0.06 specz 14.028113399632275 -1.1404892074266577 -0.95760337953703 -19.32122281535177 7.146882071924861 2.985657 16.7570536215813 2.393738487684574 -0.8820441111368247 -0.3684459502584936 0.1 0.3307123329887034 0.3307123329887034
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 219.5739583333333 12.033630555555556 TNS 2021nkl 2021nkl -- 2021nkl SNII 0.1019726510938899 0.07305322651897853 SFD -0.1747000673053744 0.36376454325674057 -3.7325854238728744 18.0497765176467 -0.1643265670215643 0.38009499539876324 -5.348635353891319 18.061588088215007 0.0029515080822477557 0.06518123637296114 0.08726385243176082 0.08657782029020566 0.06518123637296114 0.04328913352308561 59368.208240699954 59362.2271412001 17.801960348906107 17.81109077348102 0.30625833064760705 7.394843 2.655034662631034 219.573998813839 12.03436700176005 0.005514735097885914 15.553368117447484 16.43291536652354 16.69105836478449 0.9949999999999999 0.060599 0.019341 0.02885829 1.036451e-05 20.0 0.02884 specz 5.9810994998551905 -2.257722656033536 -2.2485922314586233 -17.768321357561874 2.655034662631034 7.394843 15.553368117447484 0.3590386790674304 -1.120032408696531 -1.3690449823825652 0.1 -0.2581429982609471 -0.2581429982609471
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 256.38192916666 12.568426 TNS 2019eok 2019eok -- 2019eok SNIa 0.3044077951692394 0.21807780199973384 SFD -0.14455849178770094 0.3860101719406679 -3.5589312364606505 17.382328912070314 -0.08978926141159063 0.4054504865972308 0.6904016312159555 16.943011757599898 -0.19690611185781748 -1.4114062634301057 -0.5643697139140471 -0.9075348497587292 -1.4114062634301057 -1.8220359874797936 58616.45798610011 58605.39994210005 16.98556220483076 17.186341198000267 0.13902224592037185 3.286727 3.8405047832904877 256.3829562401595 12.56879089612055 0.005917329294154783 17.435960357734206 18.042346209779666 17.59543881743283 0.9899999999999999 0.061807 0.025672 nan nan 37.0 0.04 specz 11.058044000063092 0.24961915973393897 0.45039815290344626 -19.1210470377281 3.8405047832904877 3.286727 17.435960357734206 1.168489133198616 0.4090976194325613 1.0567840049489057 0.1 0.4469073923468372 0.4469073923468372
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 181.78074083333 1.3808170277777 TNS 2019bim 2019bim -- 2019bim SNIa 0.11518476212516146 0.08251838535919241 SFD -0.07882903588140916 0.2975879195737149 -14.30860316733311 18.98892599687592 -0.10133343093244503 0.24129069733086256 -10.048175279195416 18.952365361008336 -0.08899666191200595 -0.09439894962018158 -0.1326410412175889 -0.12599003510102946 -0.09439894962018158 -0.06903050092569885 58543.29517359985 58538.398564800154 18.729030237874838 18.819581614640807 10.68430624753954 2.897944 3.5159079169866487 181.780963146889 1.37986601086085 0.010396320016274219 18.48607316884241 19.20515390783421 18.781672173113005 0.9949999999999999 0.092439 0.036921 nan nan 20.0 0.09 specz 4.896608799695969 -0.33350844579839745 -0.2429570690324283 -19.324369275389987 3.5159079169866487 2.897944 18.48607316884241 1.2132421872150216 -0.037909441527801846 0.47612366995937094 0.1 0.42348173472120365 0.42348173472120365
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 166.41407083333334 19.460291666666667 TNS 2021kun 2021kun -- 2021kun SNIa 0.09438605413257477 0.06761818702184069 SFD -0.05943083921694059 0.3133502931209371 -2.5252497835472405 18.93437457001149 -0.12214875552883214 0.4089643035370945 -5.775574008199686 18.91425014584559 -0.14540474413232118 1.398493078221172 0.20524589337306054 0.6287313609123473 1.398493078221172 2.0772643406987292 59342.2291898001 59335.19158559991 18.683876945867425 18.765201812978162 0.8116044528004877 2.725854 0.8147663853003875 166.4143015330555 19.46035417605725 0.001226499080338006 16.21168096459102 17.283641130201083 16.52432227834782 0.9949999999999999 0.076817 0.013772 0.09302428 2.230549e-05 13.0 0.097 specz 7.0376042001880705 -2.5535208483871408 -2.4721959812764034 -19.55155678087315 0.8147663853003875 2.725854 16.21168096459102 0.29890316403607364 -2.2408795346303414 -1.400235815666342 0.1 0.7593188518532621 0.7593188518532621
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 246.41101833333 47.437280805555 TNS 2019bjv 2019bjv -- 2019bjv SNIc 0.033010591205624794 0.023648793779515703 SFD -0.26923425913256316 0.5289303365077522 -28.67599369089394 18.64608964620876 -0.12086178934585007 0.6323445066645461 -15.82641241928328 17.00321453922689 -2.472679154669745 -6.0922283910343396 -3.818173197315719 -4.689823129116114 -6.0922283910343396 -7.419222470345392 58538.50785879977 58511.48887730017 17.264951408794374 19.786701206220485 117.00586350744273 1.461171 0.2765491308547736 246.410934037564 47.4373322857466 0.002950568177510382 19.026645091333847 19.47090628580769 19.172509471007896 0.9899999999999999 0.049685 0.029745 nan nan 21.0 0.0265 specz 27.01898149959743 -0.7600561148866376 1.7616936825394731 -15.605225712035562 0.2765491308547736 1.461171 19.026645091333847 0.18926541168335098 -0.6141917352125894 2.2059548770133155 0.1 0.2983968147997942 0.2983968147997942
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 346.4643791666666 18.268555555555555 TNS 2021pbg 2021pbg -- 2021pbg SNIa 0.5601269492759883 0.40127505233895994 SFD -0.1341780486282259 0.5115173999397855 -6.136085213351786 17.105605298585328 -0.12433097831136765 0.4646929423847437 -9.20765937375488 16.935960308838165 -0.17949226375788996 -0.49300559683091905 -0.1903333140514718 -0.2794973306382147 -0.49300559683091905 -0.710289766957029 59379.42546299985 59373.40464119986 16.82428605072401 16.92456094766104 3.373419188996937 3.753766 6.751964585764334 346.4624805646555 18.268038656406 0.0029768491359928317 15.786629646112967 16.515904379194783 16.040206230999427 1.0 0.036101 0.01162 nan nan 16.0 0.041 specz 6.02082179998979 -1.1379313015480719 -1.0376564046110417 -19.43801426978433 6.751964585764334 3.753766 15.786629646112967 1.7987174975116547 -0.8843547166616119 -0.3083816715292258 0.1 0.47569814819535594 0.47569814819535594
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 297.53957499999996 41.36637777777778 TNS 2020fxl 2020fxl -- 2020fxl SNII 1.9396414191926719 1.3895594793491213 SFD -0.03834434623266575 0.30296135428186055 6.851124178035782 17.190588038601103 -0.0620400255700625 0.32841837448950945 -16.480210058019193 17.186596596036427 -0.5293374232689239 0.5112569983578013 -0.19386662478374106 0.08656337257873403 0.5112569983578013 0.8152786212122685 58943.43152779993 58943.43152779993 17.084373580807327 17.09541652065088 5.5401310527149015 3.014651049185756 4.61351521128509 297.54124163 41.36665674 0.0017768709112667702 15.857334382416362 16.862912637887966 16.230597246208543 1.0 nan nan nan nan 84.0 0.02 specz 0.0 -1.2380821382345175 -1.2270391983909654 -17.674978677240006 4.61351521128509 3.014651049185756 15.857334382416362 1.5303645881440175 -0.8648192744423362 -0.2214609429193608 0.1 0.6323153916794233 0.6323153916794233
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 239.107200193 23.3725405112 TNS 2020opy 2020opy -- 2020opy TDE 0.2476597268548414 0.17742347513253143 SFD -0.08877523780696657 0.33664815554581745 -26.245425420301284 19.651584444327256 -0.07393588777371699 0.34955104959447086 -15.594003245001481 19.059721319991382 -0.28067468372552895 -1.0282201927181127 -0.6226810453620111 -0.8226877012714304 -1.0282201927181127 -1.1407932476466591 59066.196111099795 59038.23241900001 19.05274427314516 19.450412524867467 2.4259938066274356 0.8753304 0.5119442269533397 239.10718950409353 23.3723986433674 0.0007822783369044739 18.530518851174882 19.536186435947148 18.8474223327799 0.7 0.123422 0.054036 nan nan 22.0 0.159 specz 27.963692099787295 -0.9198936736925845 -0.5222254219702762 -20.025203360605893 0.5119442269533397 0.8753304 18.530518851174882 0.5848582740338274 -0.6029901920875673 0.48344216280198893 0.1 0.688764103167248 0.688764103167248
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 77.4322125 3.89285 TNS 2020tft 2020tft -- 2020tft SNIa 0.33656860260900484 0.24111781052875808 SFD -0.11233517065918266 0.3847735753007562 -1.7881354930901443 18.205631787985098 -0.09978300688293806 0.35663690068737913 -3.8434674225865137 18.18985583707783 -0.09284577460864085 -0.25834016824302 -0.04743266820920411 -0.10291291428023541 -0.25834016824302 -0.41378500113257033 59111.380381899886 59104.45119210007 17.979446397390994 18.00241618947124 0.6372273381592445 0.9134775332802377 0.8204821514400118 77.43202736 3.89298351 0.00023888302210051116 16.72293649977402 17.371092261122588 16.73702579226006 0.97 nan nan nan nan 30.0 0.07 specz 6.929189799819142 -1.2794796896972223 -1.2565098976169757 -19.56620920633258 0.8204821514400118 0.9134775332802377 16.72293649977402 0.8981963119483786 -1.2653903972111813 -0.6083541362684066 0.1 0.6340664688625282 0.6340664688625282
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 44.869729166666666 5.022161111111111 TNS 2020yzw 2020yzw -- 2020yzw SNIa 0.5003427556040051 0.35844564469168183 SFD -0.1500575509538647 0.42535262476783964 -3.3137938570793675 18.346504693353225 -0.11198897389075596 0.3799967285187759 -2.5601757596323864 18.12999250090091 -0.17654017859845794 -1.1629427429297188 -0.42244689924915946 -0.6948184941633819 -1.1629427429297188 -1.5945577181391677 59165.298692100216 59158.2802893999 18.003792244395996 18.131077355308317 0.8906124778176202 2.526412 1.3109004500872847 44.8695477902081 5.0218449594178605 0.011189472175784143 19.271127697565163 19.666602275393558 19.577720162880006 0.9500000000000001 0.07178 0.036795 nan nan 22.0 0.063 specz 7.018402700312436 1.1400503422568455 1.2673354531691672 -19.1981956138039 1.3109004500872847 2.526412 19.271127697565163 0.5188783342096557 1.4466428075716884 1.6628100309975622 0.1 0.08888211251355216 0.08888211251355216
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 284.2136333333333 36.62233611111111 TNS 2021mxx 2021mxx -- 2021mxx SNIc 0.36575220444262335 0.2620249483987742 SFD -0.1617530368028527 0.6230694739915488 -3.425606915326869 15.975860988797365 -0.21939970733243352 0.6545108141677182 -4.935875747716748 16.232963903487548 0.3846621143035218 2.3324541501940494 0.9725616065580986 1.4585627215470858 2.3324541501940494 3.189579578625043 59366.3700116002 59356.39031249983 16.16717779555738 15.874053051601226 0.21996511314742612 12.616033047725756 6.978537977142742 284.21254251 36.62406564 0.0017535953635162693 12.58173715852186 13.750202538964404 14.131427709712758 1.0 nan nan nan nan 42.0 0.00965 specz 9.979699100367725 -3.2923158930793672 -3.5854406370355196 -17.296975937755295 6.978537977142742 12.616033047725756 12.58173715852186 0.553148358976496 -1.742625341888468 -2.416975256592975 0.1 -0.3812251707483547 -0.3812251707483547
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 85.61625416666665 -21.277616666666667 TNS 2020blz 2020blz -- 2020blz SNIa 0.1514796506254089 0.108520050341388 SFD -0.07506210870257812 0.3409713210286107 -12.887947429504559 18.847519863769822 -0.12153351670527242 0.2918854088578374 -10.133084063405473 18.69983944233355 -0.14462444822357767 0.18037762561100834 -0.18983834560180668 -0.07384917920334289 0.18037762561100834 0.39806318034576194 58888.249525499996 58872.18828700017 18.540334349374593 18.653579949658614 1.196640457980815 1.6463958549081041 0.37778527228959957 85.61624769 -21.2775119 0.0005615004689135672 16.521951239434213 17.49380764203373 16.89407084611722 1.0 nan nan nan nan 27.0 0.1 specz 16.061238499823958 -2.131628710224401 -2.0183831099403804 -19.733643861707876 0.37778527228959957 1.6463958549081041 16.521951239434213 0.22946199187964195 -1.7595091035413937 -1.0465267073408633 0.1 0.5997367959165096 0.5997367959165096
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 279.10877166666 24.012346666666 TNS 2019owq 2019owq -- 2019owq SNIa 0.4273139678500121 0.3061278073405009 SFD -0.13056479572022217 0.36618791111862414 -5.146841898889496 18.47701067824755 -0.14759813738311583 0.39669848001088753 -6.922458143161579 18.55418816491619 0.08570332753151533 0.6642802273625925 0.2877083085569261 0.4325372161818315 0.6642802273625925 0.8807154643122601 58733.189363399986 58722.247580999974 18.34162003214999 18.3652431926595 0.5138911357685065 1.0714255432981332 0.5604590069095945 279.10881447 24.01249736 0.002694284948913217 19.648145708586355 19.947939291488623 19.827210347659765 0.9099999999999999 nan nan nan nan 62.0 0.065 specz 10.941782400012016 1.2829025159268568 1.3065256764363653 -19.034923335738796 0.5604590069095945 1.0714255432981332 19.648145708586355 0.5230965515199053 1.4619671550002664 1.6063192593386333 0.1 0.12072894382885835 0.12072894382885835
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 248.23096249999998 0.5520361111111112 TNS 2020kek 2020kek -- 2020kek SNIa 0.36973030253668887 0.26487485862532023 SFD -0.10031798855718585 0.3263128705002533 -12.63112262528421 18.89923824125273 -0.02974824001782523 0.37822764245237694 -15.537160907895633 18.712183352001922 -0.07746206901876818 -1.0985075319527198 -0.27601855207456083 -0.5458218918256215 -1.0985075319527198 -1.6097032936354623 58995.31445599999 58986.29281250015 18.57724569746331 18.61711014137468 4.809128224035577 0.9812091 0.22250953410289562 248.230994997818 0.5519835350336315 0.005267202375668467 20.833863944321827 21.84734330729607 21.131436473451032 0.65 0.377096 0.139912 nan nan 47.0 0.095 specz 9.021643499843776 2.216753802947146 2.2566182468585154 -19.651514889710924 0.22250953410289562 0.9812091 20.833863944321827 0.22677076079185937 2.514326332076351 3.27009760983276 0.1 0.7159068338450396 0.7159068338450396
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 349.04036583333 13.510660638888 TNS 2019see 2019see -- 2019see SNIIP 0.22182994819430144 0.15891901681766307 SFD -0.026164932247232688 0.37963283396770975 -21.111885319378345 19.38240537046737 -0.06305734285584833 0.4835152653770799 -32.02201505163747 19.559072447341745 -0.012194840108143978 0.9732407698556003 0.17194529493255217 0.42333143603160295 0.9732407698556003 1.5018283079855301 58794.12365739979 58758.17883099988 19.4972520518057 19.283680983182336 0.47942676362097175 1.1389 1.6927312666199796 349.0400245498505 13.5103275116844 0.008462942762641479 20.505906918932546 21.045969803354442 20.737981965364902 0.9285714285714286 nan nan nan nan 18.0 0.035 specz 35.94482639990747 1.2222259357502097 1.0086548671268467 -16.725874586660375 1.6927312666199796 1.1389 20.505906918932546 1.4862861239968213 1.4543009821825663 1.5487177515487431 0.1 0.30798783798953977 0.30798783798953977
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 12.439056666666 -10.15712430555 TNS 2018ihj 2018ihj -- 2018ihj SNIa 0.127883147812744 0.09161551126608086 SFD -0.04694323991131591 0.3329725567853618 -5.369051166646232 18.782222622624626 -0.13941048160360123 0.370936906391233 -15.573746058532446 19.02102412055246 -0.24145428517081413 1.7153139959867332 0.12705093894316377 0.6926314369187665 1.7153139959867332 2.568090961300019 58447.31615740014 58425.19304399984 18.864316852187258 18.915188488733918 0.5359879657202906 0.6257979 2.930371412874166 12.438397367475766 -10.1566329555347 0.0069101170737049245 19.933185764700394 20.916135138003952 20.3062112833788 0.5555555555555556 nan nan nan nan 18.0 0.1 specz 22.123113400302827 1.0179972759664757 1.0688689125131354 -19.47203532263257 2.930371412874166 0.6257979 19.933185764700394 4.6826162453951445 1.3910227946448828 2.051818285816694 0.1 0.6099238546251513 0.6099238546251513
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 89.22964583333332 -21.324122222222222 TNS 2020wts 2020wts -- 2020wts SNIa 0.22869138338221556 0.1638345502832632 SFD -0.15372292644411628 0.4878512720716247 -24.774823761027996 18.06958140230486 -0.23110548694839206 0.2716035284814812 -29.78019801754496 19.15313342079797 1.0737093087825116 0.6058242863395051 0.9679503847169713 0.8493536896772831 0.6058242863395051 0.3613721854533658 59139.471817099955 59137.45954860002 19.546144616617784 18.490012449716737 30.90617965116858 1.927151894309736 0.5815360415881943 89.22951755 -21.32401353 0.000505741173842944 15.95742518063074 17.00510610087876 16.330063647440824 0.95 nan nan nan nan 35.0 0.05 specz 2.0122684999369085 -2.5325872690859974 -3.588719435987045 -18.317499429133385 0.5815360415881943 1.927151894309736 15.95742518063074 0.3017593181447111 -2.1599488022759132 -2.541038515739025 0.1 0.6750424534379356 0.6750424534379356
