     Name                   RA                    DEC          Redshift  Classification 
 2020aavm   116.68199583333332     18.113558333333334             0.045           SNIIP 
  2020zkx   169.63266666666664      6.741344444444445              0.03           SNIIP 
  2021tgm   15.657154166666665     10.385122222222222             0.049           SNIIP 
  2021cjd   193.27744166666665     36.819494444444445          0.027929           SNIIP 
  2020ykm    161.2924833333333      4.949822222222222             0.069           SNIIP 
  2021htf              153.444    -0.9086027777777778            0.0424           SNIIP 
  2021iaw    215.7828333333333      50.22086111111111          0.026901           SNIIP 
  2020sfy   33.103833333333334    -12.375191666666668              0.05           SNIIP 
  2020tet    38.11924583333332    -20.637608333333333             0.086           SNIIP 
  2020tfb    92.21724583333334     -26.41277222222222             0.048           SNIIP 
  2020drl   112.04812499999998      72.57811944444444           0.01213           SNIIP 
  2020vfv           128.574425              -2.401375             0.057           SNIIP 
  2021mlh   261.36941249999995      63.14513888888889             0.189           SNIIP 
  2020dpw    309.2939583333333       66.1029611111111            0.0048           SNIIP 
  2020jqw   215.73622499999996               -1.88375             0.082           SNIIP 
  2020ecj   294.35004583333335      36.33117222222223           0.03857           SNIIP 
    2021V              168.283      5.072019444444444           0.02706           SNIIP 
  2020vhb    276.6256458333333                29.9218             0.071           SNIIP 
  2020esm   211.82608333333332    -5.1271305555555555             0.036           SNIIP 
  2020uem   126.09937499999998     -3.488638888888889             0.041           SNIIP 
 2020ackb           235.483625     16.151080555555556          0.033707           SNIIP 
  2019wvv    61.14599999999999    -10.203480555555554             0.031           SNIIP 
  2020sje   19.341499999999996      44.19486944444444              0.03           SNIIP 
 2020aeqx          198.2501125      6.170069444444445           0.03179           SNIIP 
  2020tjd    86.52074999999998                -23.566              0.01           SNIIb 
  2021kum           171.622225     47.128461111111115             0.053           SNIIb 
  2020tkc            1.6461875     28.309397222222223             0.036           SNIIb 
 2020aaxf   125.17486249999999    -1.4145472222222222             0.031           SNIIb 
  2021hec    325.1048333333333      28.71411111111111             0.029           SNIIb 
  2021hlv   115.23681249999998      69.13141388888889          0.021698           SNIIb 
  2021kww   201.99641666666665     24.381919444444446             0.023           SNIIb 
    2021M    213.5613958333333                35.4231          0.010929           SNIIb 
  2020yvt   150.96592916666665     59.436191666666666          0.009969           SNIIb 
  2021tst    18.73420833333333    0.12986944444444445          0.041487           SNIIb 
  2020ikq   204.02089999999995      28.98336388888889             0.037           SNIIb 
  2021esi   102.51395833333332     27.486097222222224              0.03           SNIIb 
   2021pb   146.19504166666664      51.68736666666666        0.03317803           SNIIb 
  2021pkd   218.34283333333332     19.128480555555555           0.03984           SNIIb 
  2020jfv    346.6489583333333      0.612111111111111           0.01709           SNIIb 
  2021eba   139.42614999999998     44.038977777777774          0.039724           SNIIb 
  2020aok   168.75588749999997      52.50554722222222           0.04635           SNIIb 
  2021dex            232.87275      79.82048888888889             0.055           SNIIb 
  2020sbw            41.513825     3.3299055555555555          0.023033           SNIIb 
   2021rf   144.35372499999997      42.97451944444445          0.027172           SNIIb 
  2021pnp    244.1109166666666     36.740611111111114              0.03           SNIIb 
  2021rjj   259.41020833333334     15.316988888888888             0.058           SNIIb 
  2021tbx   211.21886666666663              21.633775        0.01650351           SNIIb 
 2020abkp   181.27690416666667      56.55860833333333          0.030884           SNIIb 
  2021ugl   246.98202499999996     20.253166666666665            0.0412           SNIIb 
  2021pat    308.7186583333333     -19.58971111111111          0.031779           SNIIb 
  2021heh   119.94704166666665     25.355830555555556          0.026648           SNIIb 
  2020fqv   189.13858333333332     11.231630555555556          0.007522           SNIIb 
  2020mob   306.71789583333333    -18.617258333333332             0.023           SNIIb 
  2019xct    9.708866666666664     -8.317905555555555              0.03           SNIIb 
 2020acat    177.6717708333333    -10.227477777777779            0.0079           SNIIb 
  2020urc   34.546162499999994      37.09719722222223          0.026728           SNIIb 
  2021udc    33.86032083333333     34.740544444444446             0.035           SNIIb 
  2021sjt    309.3300083333333      66.10641666666666           0.00475           SNIIb 
 2020aceh   113.93256249999997     11.264958333333333          0.040788           SNIIb 
  2020qyy   238.97087499999998     36.409841666666665             0.068           SNIIn 
  2021gpw   200.47854166666664     16.744369444444445             0.075           SNIIn 
  2020nps   241.32543749999996      52.12016388888889             0.046           SNIIn 
 2020aafb            27.870625      22.82891111111111             0.078           SNIIn 
  2021qim   190.68837499999995      73.13898055555556             0.031           SNIIn 
  2021qug   330.63523333333336    -16.760091666666668             0.057           SNIIn 
  2020tan   17.435829166666664    0.34025833333333333             0.079           SNIIn 
